2025-04-21 00:00:00,11368.98046875,107.30345153808594,12797.575481770833,106.49168796539307,False,0
2025-04-22 00:00:00,11654.830078125,107.69915008544922,12793.2526171875,106.5102490234375,False,0
2025-04-23 00:00:00,11849.25,108.01571655273438,12790.106217447918,106.52805042266846,False,0
2025-04-24 00:00:00,12089.3095703125,108.5894775390625,12788.536614583334,106.54891582489013,False,0
2025-04-25 00:00:00,12178.490234375,108.63893127441406,12787.798151041667,106.57080932617187,False,0
2025-04-28 00:00:00,12186.51953125,109.01483917236328,12785.717682291666,106.59360633850098,False,0
2025-04-29 00:00:00,12257.26953125,109.20280456542969,12784.269876302084,106.61578151702881,False,0
2025-04-30 00:00:00,12276.3896484375,109.33140563964844,12782.715071614582,106.63777008056641,False,0
2025-05-01 00:00:00,12353.8701171875,108.95863342285156,12781.466940104166,106.65823638916015,False,0
2025-05-02 00:00:00,12536.2001953125,108.39202117919922,12781.58947265625,106.67425918579102,False,0
2025-05-05 00:00:00,12456.83984375,108.28267669677734,12780.840872395833,106.68953998565674,False,0
2025-05-06 00:00:00,12361.16015625,108.6107177734375,12779.55673828125,106.70763229370117,False,0
2025-05-07 00:00:00,12414.98046875,108.72006225585938,12778.26947265625,106.72754013061524,False,0
2025-05-08 00:00:00,12487.0,108.3323745727539,12778.243671875,106.746143989563,False,0
2025-05-09 00:00:00,12480.3095703125,108.4317855834961,12778.15673828125,106.76553764343262,False,0
2025-05-12 00:00:00,12888.1298828125,107.58683776855469,12780.92833984375,106.78226825714111,True,15
2025-05-13 00:00:00,12981.8896484375,107.84529113769531,12783.561536458334,106.79902236938477,True,14
2025-05-14 00:00:00,12995.7802734375,107.7359390258789,12787.090670572916,106.8135704421997,True,13
2025-05-15 00:00:00,13052.7197265625,108.04409790039062,12790.193802083333,106.82912246704102,True,12
2025-05-16 00:00:00,13145.8798828125,108.23296356201172,12793.318600260416,106.84522834777832,True,11
2025-05-19 00:00:00,13159.3095703125,108.24291229248047,12796.695065104166,106.85850471496582,True,10
2025-05-20 00:00:00,13108.51953125,108.0838623046875,12799.221731770833,106.8702868270874,True,9
2025-05-21 00:00:00,12897.419921875,107.49736785888672,12799.686998697916,106.8765947341919,True,8
2025-05-22 00:00:00,12891.9501953125,107.81546783447266,12800.7593359375,106.88297779083251,True,7
2025-05-23 00:00:00,12806.240234375,107.91487121582031,12800.862005208333,106.89293739318848,True,6
2025-05-27 00:00:00,13069.3203125,108.22303009033203,12802.732272135416,106.90605083465576,True,5
2025-05-28 00:00:00,12996.669921875,107.97451782226562,12803.774739583334,106.91841041564942,True,4
2025-05-29 00:00:00,13049.009765625,108.28267669677734,12805.318873697917,106.93094226837158,True,3
2025-05-30 00:00:00,13049.1298828125,108.64053344726562,12806.90400390625,106.94384582519531,True,2
2025-06-02 00:00:00,13104.240234375,108.27479553222656,12809.64013671875,106.9537964630127,True,1
2025-06-03 00:00:00,13180.4501953125,108.1751480102539,12812.702805989584,106.96354213714599,True,0
2025-06-04 00:00:00,13181.9697265625,108.59369659423828,12815.800338541667,106.97650485992432,True,0
2025-06-05 00:00:00,13113.4697265625,108.27479553222656,12818.215338541666,106.98806858062744,True,0
2025-06-06 00:00:00,13249.8095703125,107.6968002319336,12821.4020703125,106.9964001083374,True,0
